Device Type,Weight,Size,Resolution,PPI,Ethernet,Speed,Generation,Solid State Drive,Laptop Brand,Price,OS,Warranty,Touch,Anti Glare Screen,Camera,Optical Drive,Processor,Brand,RAM,USB Type-C,USB 3.0,USB 2.0,Max Speed
Netbook,1.7,14.0,1920 x 1080 pixels,157,1,3.0,5,512,ASUS,24321064.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 9,NVIDIA,16 GB DDR4,2,2,0,4.6
Netbook,2.3,15.6,1920 x 1080 pixels,141,0,2.6,10,512,Lenovo,16119139.500000002,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,0,2,1,5.0
Netbook,1.98,15.6,1920 x 1080 pixels,141,0,3.0,4,256,HP,11876764.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,1,1,1,4.0
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.5,10,256,Lenovo,12536689.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,4,0,4.5
Netbook,2.9,17.3,1920 x 1080 pixels,127,1,4.6,11,1024,MSI,33937114.5,Windows 10 Home,2,0,0,1,0,Intel Core i7,NVIDIA,16 GB DDR4,0,3,1,4.6
Netbook,2.5,15.6,2560 x 1440 pixels,188,1,3.3,5,1024,ASUS,29223364.5,Windows 10 Home,1,0,1,0,0,AMD Ryzen 9,AMD,16 GB DDR4,1,0,0,4.6
Netbook,2.3,15.6,2560 x 1440 pixels,188,1,4.6,11,1024,Acer,24509614.5,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,1,0,4.6
Netbook,2.1,15.6,2560 x 1440 pixels,188,1,4.6,11,1024,MSI,38839414.5,Windows 10 Home,2,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,3,0,4.6
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.9,4,1024,ASUS,19984414.5,Windows 10 Home,1,0,1,0,0,AMD Ryzen 7,NVIDIA,8 GB DDR4,1,3,0,4.2
Netbook,2.45,15.6,1920 x 1080 pixels,141,1,2.2,10,1024,HP,31674514.500000004,Windows 10 Home,1,0,0,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,0,1,5.0
Netbook,2.23,15.6,1920 x 1080 pixels,141,1,3.3,11,512,HP,18289161.45,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,3,0,4.8
Netbook,2.1,15.6,1920 x 1080 pixels,141,1,2.9,4,512,ASUS,14422189.5,Windows 10 Home,1,0,1,0,0,AMD Ryzen 7,NVIDIA,8 GB DDR4,1,3,0,4.2
Netbook,2.45,16.0,2560 x 1600 pixels,189,1,3.2,5,1024,Lenovo,25829464.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 7,NVIDIA,16 GB DDR4,0,4,1,4.4
Netbook,2.48,16.1,1920 x 1080 pixels,137,1,3.2,5,512,HP,20738614.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 7,NVIDIA,16 GB DDR4,1,1,0,4.4
Netbook,2.25,15.6,1920 x 1080 pixels,141,1,2.3,11,1024,MSI,21681364.5,Windows 10 Home,2,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,2,1,4.6
Netbook,1.9,15.6,2560 x 1440 pixels,188,1,3.0,5,1024,ASUS,26397000.0,Windows 10 Home,1,0,1,0,0,AMD Ryzen 9,NVIDIA,16 GB DDR4,2,2,1,4.6
Netbook,1.98,15.6,1920 x 1080 pixels,141,1,4.4,5,512,HP,16969500.0,Windows 10 Home,1,0,1,1,0,AMD Ryzen 7,NVIDIA,16 GB DDR4,1,0,1,4.4
Netbook,2.2,15.6,1920 x 1080 pixels,141,1,2.6,10,512,Lenovo,13573714.5,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,8 GB DDR4,0,2,1,5.0
Netbook,2.47,16.1,1920 x 1080 pixels,137,1,2.2,11,256,HP,11876764.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,1,0,4.5
Netbook,2.2,17.3,1920 x 1080 pixels,127,1,2.6,10,512,MSI,12425445.0,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,8 GB DDR4,2,2,0,5.0
Netbook,2.6,17.3,1920 x 1080 pixels,127,1,3.0,4,512,ASUS,12178444.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,1,2,1,4.0
Netbook,2.3,15.6,1920 x 1080 pixels,141,0,2.5,11,1024,ASUS,23189764.5,Windows 10 Home,1,0,1,1,0,Intel Core i9,NVIDIA,16 GB,0,3,0,4.9
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.6,10,256,Dell,17440875.0,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,0,1,2,5.0
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,3.3,5,1024,ASUS,38652750.0,Windows 10 Home,1,0,1,0,0,AMD Ryzen 9,NVIDIA,16 GB DDR4,1,3,0,4.6
Netbook,1.6,14.0,1920 x 1080 pixels,157,0,2.8,5,512,ASUS,27337864.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 7,NVIDIA,16 GB DDR4,1,2,0,4.4
Netbook,2.6,17.3,1920 x 1080 pixels,127,1,2.7,11,512,ASUS,18311033.25,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,16 GB DDR4,0,3,0,4.5
Netbook,2.5,17.3,1920 x 1080 pixels,127,1,3.2,5,1024,ASUS,19437619.5,Windows 10,1,0,1,0,0,AMD Ryzen 7,NVIDIA,8 GB DDR4,1,3,0,4.4
Netbook,1.3,13.4,3840 x 2400 pixels,338,0,3.0,5,1024,ASUS,42421864.5,Windows 10 Home,1,1,1,1,0,AMD Ryzen 9,NVIDIA,32 GB LPDDR4X,2,1,1,4.8
Netbook,2.2,15.6,1920 x 1080 pixels,141,0,3.1,11,512,Acer,11311868.7,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,3,0,4.4
Netbook,2.2,15.6,1920 x 1080 pixels,141,1,2.5,10,512,Lenovo,11313000.0,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,0,2,1,4.5
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,4.5,11,512,ASUS,16967614.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,16 GB DDR4,0,3,0,4.5
Netbook,1.6,14.0,1920 x 1080 pixels,157,0,2.8,5,1024,ASUS,20985615.0,Windows 10 Home,1,0,1,1,0,AMD Ryzen 7,NVIDIA,16 GB DDR4,1,2,0,4.4
Netbook,2.37,15.6,1920 x 1080 pixels,141,1,4.4,5,1024,HP,20363400.0,Windows 10 Home,1,0,1,1,0,AMD Ryzen 7,NVIDIA,16 GB DDR4,1,0,2,4.4
Netbook,2.1,15.6,1920 x 1080 pixels,141,1,3.3,5,1024,ASUS,17828345.25,Windows 10 Home,1,0,1,0,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,1,3,0,4.2
Netbook,2.4,15.6,1920 x 1080 pixels,141,1,3.3,5,256,Acer,16460415.000000002,Windows 10 Home,1,0,0,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,1,1,0,4.2
Netbook,2.23,15.6,1920 x 1080 pixels,141,0,2.5,10,512,HP,14989725.0,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,16 GB DDR4,0,0,1,4.5
Netbook,2.4,15.6,1920 x 1080 pixels,141,1,2.4,10,512,Dell,11122564.5,Windows 10,1,0,0,1,0,Intel Core i5,NVIDIA,8 GB DDR4,0,1,2,2.4
Netbook,2.4,15.6,1920 x 1080 pixels,141,1,2.4,10,512,Dell,14516464.5,Windows 10,1,0,0,1,0,Intel Core i5,NVIDIA,16 GB DDR4,0,1,2,2.4
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,4.5,11,1024,ASUS,13385164.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,0,3,0,4.5
Netbook,2.2,15.6,1920 x 1080 pixels,141,1,3.0,4,512,Lenovo,11405389.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,0,2,1,4.0
Netbook,2.0,15.6,1920 x 1080 pixels,141,1,3.1,11,1024,ASUS,16967614.5,Windows 10 Home,1,0,1,0,0,Intel Core i5,NVIDIA,8 GB DDR4,1,0,0,4.4
Netbook,2.2,15.6,1920 x 1080 pixels,141,1,3.0,4,512,Lenovo,11991780.0,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,0,2,1,4.0
Hybrid,1.3,13.4,1920 x 1200 pixels,169,0,3.0,5,1024,ASUS,19230214.5,Windows 10 Home,1,1,0,1,0,AMD Ryzen 9,NVIDIA,16 GB LPDDR4X,2,1,0,4.6
Netbook,2.0,15.6,1920 x 1080 pixels,141,1,3.3,11,1024,ASUS,16024864.500000002,Windows 10 Home,1,0,1,0,0,Intel Core i5,NVIDIA,16 GB DDR4,1,0,0,4.8
Netbook,1.98,15.6,1920 x 1080 pixels,141,1,3.0,4,512,HP,10690785.0,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,1,2,1,4.0
Netbook,1.98,15.6,1920 x 1080 pixels,141,1,3.0,4,512,HP,11181015.0,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,1,0,1,4.0
Netbook,1.8,15.6,1920 x 1080 pixels,141,0,4.2,10,512,Dell,13179456.45,Windows 10,1,0,0,1,0,Intel Core i5,NVIDIA,8 GB DDR4,0,2,0,4.2
Netbook,2.2,15.6,1920 x 1080 pixels,141,1,2.6,10,512,Lenovo,14574915.0,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,8 GB DDR4,0,2,1,5.0
Netbook,2.6,17.3,1920 x 1080 pixels,127,1,2.2,10,512,ASUS,15082114.5,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,2,0,5.0
Netbook,1.6,14.0,1920 x 1080 pixels,157,0,2.8,5,1024,ASUS,19939162.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 7,NVIDIA,8 GB DDR4,1,2,0,4.4
Netbook,2.2,15.6,1920 x 1080 pixels,141,1,3.0,4,1024,Lenovo,10745464.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,0,2,1,4.0
Netbook,2.23,15.6,1920 x 1080 pixels,141,0,2.5,10,512,HP,13424760.0,Windows 10 Home,1,0,0,1,0,Intel Core i5,NVIDIA,8 GB DDR4,0,2,0,4.5
Netbook,1.7,14.0,1920 x 1080 pixels,157,0,2.8,5,1024,ASUS,32617264.500000004,Windows 10 Home,1,0,1,0,0,AMD Ryzen 7,NVIDIA,16 GB DDR4,1,3,0,4.4
Netbook,2.2,15.6,1920 x 1080 pixels,141,1,2.5,10,512,Lenovo,10368364.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,0,2,1,4.5
Netbook,1.3,13.4,3840 x 2400 pixels,338,0,3.0,5,1024,ASUS,23189764.5,Windows 10 Home,1,1,1,1,0,AMD Ryzen 9,NVIDIA,16 GB LPDDR4X,2,1,1,4.6
Netbook,2.2,15.6,1920 x 1080 pixels,141,1,2.5,10,256,Lenovo,11265862.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,0,2,1,4.5
Netbook,2.0,14.0,1920 x 1080 pixels,157,0,2.9,4,512,ASUS,17156164.5,Windows 10 Home,1,0,1,0,0,AMD Ryzen 7,NVIDIA,16 GB DDR4,0,2,0,4.2
Netbook,2.24,15.6,1920 x 1080 pixels,141,0,2.4,9,256,HP,21270325.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,12 GB DDR4,1,3,0,4.1
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.5,10,512,ASUS,10935711.45,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,2,1,4.5
Netbook,2.3,15.6,1920 x 1080 pixels,141,0,2.2,10,512,ASUS,18100800.0,Windows 10 Home,1,0,1,0,0,Intel Core i7,NVIDIA,16 GB DDR4,1,3,0,5.0
Netbook,2.04,15.6,1920 x 1080 pixels,141,1,3.0,4,512,HP,11311114.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,1,0,1,4.0
Ultrabook,2.14,15.6,1920 x 1080 pixels,141,1,2.4,9,512,ASUS,10368364.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,1,2,2.4
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.5,10,512,ASUS,11688214.5,Windows 10,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,2,1,4.5
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.5,10,256,Acer,15649650.000000002,Windows 10 Home,1,0,0,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,1,0,4.5
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,3.0,4,256,Acer,11593939.5,Windows 10 Home,1,0,0,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,1,1,0,4.0
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.4,9,256,Acer,13573714.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,2,1,4.1
Netbook,2.0,14.0,1920 x 1080 pixels,157,0,2.9,4,512,ASUS,19984414.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 7,NVIDIA,16 GB DDR4,0,2,0,4.2
Netbook,1.86,15.6,1920 x 1080 pixels,141,0,2.4,9,512,MSI,11725924.5,Windows 10 Home,2,0,0,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,3,0,4.1
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.2,10,256,Acer,18004639.5,Windows 10 Home,1,0,0,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,2,0,5.0
Netbook,2.6,17.3,1920 x 1080 pixels,127,1,2.5,10,512,ASUS,14893564.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,2,0,4.5
Netbook,2.19,15.6,1920 x 1080 pixels,141,1,2.4,9,512,Lenovo,10292944.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,0,2,1,2.4
Netbook,2.4,15.6,1920 x 1080 pixels,141,1,3.3,9,256,Acer,15743736.45,Windows 10 Home,1,0,0,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,1,1,0,3.3
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,3.0,4,512,Lenovo,14046975.0,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,1,4,0,4.0
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.9,4,256,Lenovo,15575361.3,Windows 10 Home,1,0,1,1,0,AMD Ryzen 7,NVIDIA,8 GB DDR4,1,4,0,4.2
Netbook,2.2,15.6,1920 x 1080 pixels,141,1,2.9,4,512,Lenovo,14801175.0,Windows 10 Home,1,0,1,1,0,AMD Ryzen 7,NVIDIA,8 GB DDR4,1,2,0,4.2
Netbook,2.48,15.6,1920 x 1080 pixels,141,1,3.1,5,1024,ASUS,38650864.5,Windows 10 Pro,1,0,1,1,0,AMD Ryzen 9,NVIDIA,16 GB,1,3,0,4.5
Netbook,1.32,13.4,1920 x 1200 pixels,169,0,3.0,5,1024,ASUS,41479114.5,Windows 10 Home,1,1,1,1,0,AMD Ryzen 9,NVIDIA,16 GB LPDDR4X,1,1,0,4.6
Netbook,2.1,15.6,1920 x 1080 pixels,141,1,2.6,10,2048,Acer,30166114.5,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,1,1,5.0
Netbook,2.1,15.6,3840 x 2160 pixels,282,1,2.3,10,1024,MSI,40536364.5,Windows 10 Home,2,0,0,1,0,Intel Core i7,NVIDIA,32 GB DDR4,1,1,0,5.1
Netbook,1.86,15.6,1920 x 1080 pixels,141,1,2.9,4,512,MSI,15647764.500000002,Windows 10 Home,1,0,1,1,0,AMD Ryzen 7,AMD,16 GB DDR4,2,2,0,4.2
Netbook,1.7,14.0,2560 x 1440 pixels,210,0,3.0,4,1024,ASUS,24417225.0,Windows 10 Home,1,0,1,0,0,AMD Ryzen 9,NVIDIA,16 GB DDR4,1,2,0,4.3
Netbook,1.98,15.6,1920 x 1080 pixels,141,0,3.0,4,512,HP,11707823.7,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,NVIDIA,4 GB DDR4,0,1,1,4.0
Netbook,1.7,14.0,2560 x 1440 pixels,210,0,3.0,4,1024,ASUS,33069784.500000004,Windows 10 Home,1,0,1,0,0,AMD Ryzen 9,NVIDIA,32 GB DDR4,1,2,0,4.3
Netbook,1.98,15.6,1920 x 1080 pixels,141,0,3.0,4,256,HP,11878461.45,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,0,1,1,4.0
Netbook,1.7,15.6,1920 x 1080 pixels,141,0,2.5,10,512,Acer,14139364.5,Windows 10 Home,1,0,0,1,0,Intel Core i5,NVIDIA,8 GB DDR4,0,4,0,4.5
Netbook,2.1,15.6,1920 x 1080 pixels,141,0,2.2,8,512,ASUS,40726611.45,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,0,2,2,4.1
Netbook,2.5,15.6,1920 x 1080 pixels,141,1,2.5,10,256,Acer,18004639.5,Windows 10 Home,1,0,0,1,0,Intel Core i5,NVIDIA,16 GB DDR4,1,1,1,4.5
Netbook,2.5,15.6,1920 x 1080 pixels,141,1,2.6,10,256,Acer,22624114.5,Windows 10 Home,1,0,0,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,1,1,5.0
Netbook,2.5,15.6,3840 x 2160 pixels,282,0,2.4,10,1024,ASUS,50906614.5,Windows 10 Home,1,1,0,1,0,Intel Core i9,NVIDIA,32 GB DDR4,0,2,0,5.3
Netbook,2.56,15.6,1920 x 1080 pixels,141,0,2.4,10,1024,Dell,38933689.5,Windows 10 Home,1,0,1,1,0,Intel Core i9,NVIDIA,16 GB DDR4,0,2,0,2.4
Netbook,2.5,15.6,1920 x 1080 pixels,141,0,2.9,4,512,Dell,15023664.0,Windows 10 Home,1,0,1,1,0,AMD Ryzen 7,AMD,16 GB DDR4,1,1,2,4.2
Netbook,2.56,15.6,1920 x 1080 pixels,141,0,2.6,10,1024,Dell,26075333.700000003,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,0,2,0,5.0
Netbook,1.9,15.6,1920 x 1080 pixels,141,1,2.3,10,1024,ASUS,44307364.5,Windows 10 Home,1,0,1,0,0,Intel Core i7,NVIDIA,32 GB DDR4,1,2,3,5.1
Netbook,1.86,15.6,1920 x 1080 pixels,141,1,2.4,9,512,MSI,14139364.5,Windows 10 Home,2,0,1,1,0,Intel Core i5,NVIDIA,16 GB DDR4,2,2,0,4.1
Netbook,1.69,15.6,1920 x 1080 pixels,141,1,3.0,4,512,Dell,13387050.0,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,AMD,8 GB DDR4,1,1,2,4.0
Netbook,2.25,15.6,1920 x 1080 pixels,141,1,2.3,10,1024,Lenovo,35823368.7,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,2,0,5.1
Netbook,2.25,15.6,1920 x 1080 pixels,141,1,2.3,10,1024,Lenovo,28280614.5,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,2,0,5.1
Netbook,2.3,15.6,1920 x 1080 pixels,141,0,2.6,10,512,Dell,15819345.000000002,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,8 GB DDR4,0,1,2,5.0
Netbook,2.3,15.6,1920 x 1080 pixels,141,0,2.5,10,256,Dell,12935661.3,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,0,1,2,4.5
Netbook,2.2,15.6,1920 x 1080 pixels,141,1,2.5,10,256,Lenovo,15036862.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,2,0,4.5
Netbook,2.15,15.6,1920 x 1080 pixels,141,1,2.4,9,512,Acer,10764319.5,Windows 10 Home,1,0,0,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,2,1,4.1
Netbook,2.27,15.6,1920 x 1080 pixels,141,1,2.4,9,512,HP,11972925.0,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,2,0,4.1
Netbook,2.19,15.6,1920 x 1080 pixels,141,1,3.0,4,256,HP,12631718.7,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,1,0,1,4.0
Netbook,2.19,15.6,1920 x 1080 pixels,141,1,3.0,4,256,HP,11971793.7,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,1,0,1,4.0
Netbook,2.04,15.6,1920 x 1080 pixels,141,1,2.1,4,256,HP,11292259.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,1,1,1,3.7
Netbook,2.28,15.6,1920 x 1080 pixels,141,1,2.4,9,256,HP,12519720.0,Windows 10 Home,1,0,0,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,3,0,4.1
Netbook,2.37,15.6,1920 x 1080 pixels,141,1,3.0,4,512,HP,13198500.0,Windows 10 Home,1,0,0,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,1,0,1,4.0
Netbook,1.98,15.6,1920 x 1080 pixels,141,1,2.1,4,512,HP,11311114.5,Windows 10 Home,1,0,0,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,1,2,0,3.7
Netbook,2.19,15.6,1920 x 1080 pixels,141,1,2.4,9,512,Lenovo,12350025.0,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,2,0,4.1
Netbook,2.04,15.6,1920 x 1080 pixels,141,1,2.1,9,512,HP,11737237.5,Windows 10 Home,1,0,0,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,1,2,0,3.7
Netbook,1.86,15.6,1920 x 1080 pixels,141,1,2.6,9,512,MSI,18853114.5,Windows 10 Home,2,0,0,1,0,Intel Core i7,NVIDIA,16 GB DDR4,2,2,0,4.5
Netbook,1.98,15.6,1920 x 1080 pixels,141,1,2.1,9,512,HP,13009950.0,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,1,1,1,3.7
Netbook,2.4,15.6,3840 x 2160 pixels,282,1,2.3,10,1024,ASUS,52792114.5,Windows 10 Home,0,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,3,0,5.1
Netbook,2.5,15.6,1920 x 1080 pixels,141,0,2.4,9,256,Acer,15046290.0,Windows 10 Home,1,0,0,1,0,Intel Core i7,NVIDIA,8 GB DDR4,1,2,1,4.1
Netbook,2.14,15.6,1920 x 1080 pixels,141,1,2.6,9,512,ASUS,14931274.5,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,1,2,4.5
Netbook,1.7,14.0,1920 x 1080 pixels,157,1,1.6,8,1024,Lenovo,8711010.0,DOS,1,0,1,1,0,Intel Core i7,INTEL,4 GB DDR4,0,2,1,3.4
Netbook,4.2,17.3,3840 x 2160 pixels,255,1,2.4,9,128,MSI,47137311.45,Windows 10 Home,2,0,1,1,0,Intel Core i9,NVIDIA,16 GB DDR4,1,5,0,5.0
Netbook,2.19,15.6,1920 x 1080 pixels,141,1,2.1,9,128,HP,13952700.0,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,1,1,1,3.7
Netbook,1.85,15.6,1920 x 1080 pixels,141,1,1.0,10,256,HP,13952700.0,Windows 10,1,0,1,1,1,Intel Core i5,NVIDIA,8 GB DDR4,1,2,0,3.6
Netbook,1.3,13.3,1920 x 1080 pixels,166,0,1.8,8,256,ASUS,18103062.6,Windows 10 Home,3,0,1,1,0,Intel Core i7,INTEL,8 GB,2,0,0,4.6
Netbook,2.3,13.3,1920 x 1080 pixels,166,0,1.3,10,512,Razer,24509614.5,Windows 10,0,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,2,0,3.9
Netbook,2.38,15.6,3840 x 2160 pixels,282,1,2.3,9,2048,HP,56564811.45,Windows 10 Home,0,0,1,1,0,Intel Core i7,NVIDIA,32 GB DDR4,1,3,0,4.8
Netbook,2.28,15.6,1920 x 1080 pixels,141,1,2.6,9,256,HP,15442245.0,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,8 GB DDR4,1,3,0,4.5
Netbook,2.85,17.3,1920 x 1080 pixels,237,1,2.6,8,512,ASUS,47137311.45,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,3,0,4.5
Ultrabook,2.5,15.6,3840 x 2160 pixels,282,0,2.4,9,512,ASUS,47137311.45,Windows 10 Home,2,1,0,1,0,Intel Core i9,NVIDIA,16 GB DDR4,1,2,0,5.0
Netbook,2.3,17.3,1920 x 1080 pixels,127,1,2.8,9,512,Acer,35409690.0,Windows 10 Home,0,0,0,1,0,Intel Core i9,NVIDIA,32 GB DDR4,2,1,0,4.2
Netbook,1.5,15.6,1920 x 1080 pixels,141,1,2.2,9,512,Acer,17893395.0,Windows 10 Home,0,0,1,1,0,Intel Core i7,NVIDIA,32 GB DDR4,1,2,0,3.6
Hybrid,2.3,17.3,3840 x 2160 pixels,255,1,2.2,8,512,Acer,56564811.45,Windows 10 Home,0,1,0,1,0,Intel Core i7,NVIDIA,16 GB DDR4,2,2,0,4.1
Hybrid,4.7,17.3,1920 x 1080 pixels,127,1,2.9,8,512,ASUS,65992311.45,Windows 10 Pro,0,1,0,1,0,Intel Core i9,NVIDIA,64 GB DDR4,2,4,0,4.8
Netbook,2.03,15.6,1920 x 1080 pixels,282,1,2.2,8,256,Razer,24134211.450000003,Windows 10 Home,0,0,0,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,3,0,4.1
Netbook,2.1,15.6,3840 x 2160 pixels,282,1,2.2,8,512,Razer,43364614.5,Windows 10 Home,0,1,0,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,3,0,4.1
Hybrid,1.8,15.6,3840 x 2160 pixels,282,1,2.2,8,1024,Lenovo,57130461.45,Windows 10 Pro,3,1,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,2,2,0,4.0
Netbook,2.18,15.6,3480 x 2160 pixels,141,1,2.3,8,1024,Dell,18854811.450000003,Windows 10,1,0,0,1,1,Intel Core i5,NVIDIA,8 GB DDR4,1,2,0,4.0
Netbook,2.25,15.6,1920 x 1080 pixels,141,1,2.2,8,128,HP,22049225.55,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,8 GB DDR4,0,3,0,2.2
Netbook,1.2,14.0,1920 x 1080 pixels,157,1,2.7,8,128,AGB,8484750.0,Windows 10,2,0,0,1,0,Intel Core i7,INTEL,8 GB DDR4,0,1,0,3.5
Netbook,2.6,15.6,1920 x 1080 pixels,141,1,2.5,7,128,HP,19335991.05,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,0,5,0,3.5
